Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HireDate,ApproxExitDate,SnapshotDate,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SalaryPerYearAtCompany
20,No,Travel_Rarely,513,Sales,2,3,Medical,1,2461,2,Female,71,3,1,Sales Representative,1,Divorced,6404,18654,0,Y,No,14,3,1,80,3,16,2,4,15,12,2,9,2010-07-30,,2025-12-31,0,18-25,11+ years,Q2,5123.2
27,No,Travel_Rarely,1034,Research & Development,20,3,Life Sciences,1,2463,1,Male,48,3,4,Manager,4,Married,13198,9204,3,Y,Yes,14,3,4,80,0,10,2,2,5,3,2,3,2020-07-31,,2025-12-31,0,26-34,4-5 years,Q4 High,31675.2
51,No,Travel_Frequently,708,Research & Development,6,2,Marketing,1,2465,3,Female,32,3,1,Research Scientist,4,Divorced,6755,18776,1,Y,No,19,4,1,80,0,15,1,2,12,11,4,6,2013-10-24,,2025-12-31,0,45+,11+ years,Q3,6755.0
54,No,Non-Travel,1483,Research & Development,10,3,Technical Degree,1,2467,2,Female,33,3,1,Research Scientist,1,Single,6298,18141,2,Y,No,12,3,4,80,1,15,3,2,14,13,1,3,2011-08-21,,2025-12-31,0,45+,11+ years,Q2,5398.285714285715
36,No,Travel_Rarely,937,Research & Development,6,1,Life Sciences,1,2469,1,Male,67,3,2,Manufacturing Director,4,Married,8219,25775,5,Y,No,12,3,2,80,0,13,1,3,10,4,0,6,2015-08-18,,2025-12-31,0,35-44,6-10 years,Q3,9862.8
26,Yes,Travel_Frequently,751,Research & Development,11,1,Medical,1,2471,1,Female,63,2,2,Healthcare Representative,3,Single,4450,16702,4,Y,Yes,15,3,3,80,1,10,6,4,8,4,1,6,2017-08-06,2022-10-07,2025-12-31,1,26-34,6-10 years,Q1 Low,6675.0
56,No,Travel_Frequently,229,Sales,19,3,Life Sciences,1,2473,2,Male,80,3,2,Sales Executive,2,Single,10223,6989,6,Y,No,17,3,3,80,1,26,5,3,19,10,0,5,2006-01-11,,2025-12-31,0,45+,11+ years,Q4 High,6456.631578947368
51,No,Non-Travel,1028,Research & Development,14,3,Other,1,2475,3,Male,60,3,1,Research Scientist,1,Married,4953,10785,5,Y,Yes,11,4,1,80,1,9,1,3,4,2,0,2,2021-01-21,,2025-12-31,0,45+,4-5 years,Q2,14859.0
43,Yes,Travel_Rarely,754,Human Resources,7,2,Medical,1,2477,2,Female,66,2,1,Human Resources,4,Divorced,3176,20993,2,Y,Yes,16,3,3,80,1,10,1,3,9,5,3,3,2016-11-14,2022-11-13,2025-12-31,1,35-44,6-10 years,Q1 Low,4234.666666666667
30,No,Travel_Rarely,948,Research & Development,20,3,Life Sciences,1,2479,1,Male,73,3,1,Research Scientist,1,Married,11880,7197,2,Y,No,13,3,3,80,2,40,4,3,40,24,13,24,1985-10-02,,2025-12-31,0,26-34,11+ years,Q4 High,3564.0
36,No,Travel_Rarely,791,Sales,27,5,Life Sciences,1,2481,1,Female,88,1,4,Manager,2,Married,14310,26883,0,Y,Yes,18,3,4,80,0,16,2,3,9,3,2,6,2016-07-19,,2025-12-31,0,35-44,6-10 years,Q4 High,19080.0
35,No,Travel_Frequently,1286,Sales,17,3,Medical,1,2483,2,Female,47,3,1,Sales Representative,2,Married,6492,23061,7,Y,No,15,4,4,80,1,12,2,2,9,4,2,6,2016-10-29,,2025-12-31,0,35-44,6-10 years,Q2,8656.0
40,No,Travel_Rarely,1474,Sales,6,3,Life Sciences,1,2485,3,Female,54,2,2,Sales Executive,1,Married,5302,17001,4,Y,No,20,3,1,80,0,9,3,3,3,1,0,1,2022-05-05,,2025-12-31,0,35-44,2-3 years,Q2,21208.0
50,Yes,Travel_Rarely,577,Sales,15,4,Medical,1,2487,1,Male,39,1,2,Sales Executive,3,Single,12075,2559,2,Y,No,14,3,2,80,0,23,1,3,19,7,3,6,2006-08-12,2025-07-31,2025-12-31,1,45+,11+ years,Q4 High,7626.315789473684
45,No,Travel_Rarely,1161,Sales,16,4,Technical Degree,1,2489,3,Male,98,3,2,Sales Executive,1,Married,10778,8002,3,Y,Yes,19,3,2,80,0,20,6,1,17,11,5,12,2008-05-08,,2025-12-31,0,45+,11+ years,Q4 High,7608.0
27,No,Travel_Rarely,1075,Research & Development,7,3,Technical Degree,1,2491,1,Female,54,3,1,Research Scientist,2,Single,4427,6008,5,Y,No,18,3,1,80,1,9,4,3,6,3,1,2,2019-09-09,,2025-12-31,0,26-34,6-10 years,Q1 Low,8854.0
49,No,Travel_Rarely,1421,Research & Development,27,4,Life Sciences,1,2493,2,Male,80,2,1,Laboratory Technician,4,Married,6223,3395,3,Y,No,19,3,3,80,3,23,2,4,19,17,3,4,2006-04-09,,2025-12-31,0,45+,11+ years,Q2,3930.315789473684
40,No,Travel_Frequently,1355,Research & Development,19,2,Other,1,2495,1,Male,82,3,4,Manager,2,Divorced,14007,13648,3,Y,No,19,3,4,80,1,10,4,3,6,2,1,3,2019-08-24,,2025-12-31,0,35-44,6-10 years,Q4 High,28014.0
43,No,Travel_Rarely,948,Sales,7,3,Medical,1,2497,1,Male,39,2,4,Manager,2,Single,15083,6372,1,Y,No,15,3,3,80,0,12,4,4,6,5,2,2,2019-03-04,,2025-12-31,0,35-44,6-10 years,Q4 High,30166.0
50,No,Travel_Frequently,618,Research & Development,6,2,Life Sciences,1,2499,3,Male,78,3,1,Research Scientist,3,Divorced,5429,22941,1,Y,No,14,3,4,80,1,13,6,2,9,4,3,7,2016-11-26,,2025-12-31,0,45+,6-10 years,Q2,7238.666666666667
27,No,Travel_Rarely,1000,Sales,16,2,Life Sciences,1,2501,3,Male,67,3,4,Manager,3,Married,12796,8765,1,Y,No,18,3,3,80,0,8,1,3,4,3,1,1,2021-08-20,,2025-12-31,0,26-34,4-5 years,Q4 High,38388.0
37,No,Travel_Rarely,1291,Research & Development,29,3,Life Sciences,1,2503,4,Female,75,2,2,Manufacturing Director,4,Married,7852,17431,1,Y,No,14,3,4,80,1,11,2,2,5,2,0,2,2020-07-03,,2025-12-31,0,35-44,4-5 years,Q3,18844.8
32,No,Travel_Rarely,164,Research & Development,3,2,Marketing,1,2505,1,Female,99,3,2,Manufacturing Director,2,Married,8454,16326,0,Y,No,11,3,2,80,2,19,6,2,13,11,5,5,2012-12-21,,2025-12-31,0,26-34,11+ years,Q3,7803.692307692308
23,No,Travel_Rarely,1317,Research & Development,12,3,Life Sciences,1,2507,1,Male,40,2,1,Laboratory Technician,4,Single,3639,5480,0,Y,No,20,4,4,80,0,8,3,3,2,1,0,1,2023-06-12,,2025-12-31,0,18-25,2-3 years,Q1 Low,21834.0
40,No,Travel_Rarely,551,Sales,15,3,Life Sciences,1,2509,2,Male,45,1,2,Sales Executive,4,Divorced,8675,24512,1,Y,No,14,3,4,80,0,13,3,3,9,8,2,5,2016-10-10,,2025-12-31,0,35-44,6-10 years,Q3,11566.666666666666
60,No,Travel_Rarely,952,Research & Development,19,3,Marketing,1,2511,3,Male,61,3,1,Research Scientist,4,Married,7154,21985,2,Y,Yes,12,3,1,80,0,20,6,3,13,5,2,9,2012-05-05,,2025-12-31,0,45+,11+ years,Q3,6603.692307692308
20,No,Travel_Rarely,269,Research & Development,15,2,Medical,1,2513,2,Female,31,3,1,Research Scientist,1,Married,6512,16350,2,Y,Yes,17,3,2,80,0,16,0,3,12,6,5,6,2013-03-20,,2025-12-31,0,18-25,11+ years,Q2,6512.0
37,No,Travel_Frequently,837,Research & Development,6,2,Marketing,1,2515,2,Male,87,3,1,Research Scientist,1,Divorced,7964,10233,3,Y,No,21,3,4,80,1,22,6,3,19,12,6,4,2006-08-10,,2025-12-31,0,35-44,11+ years,Q3,5029.894736842105
43,No,Travel_Rarely,330,Research & Development,2,3,Marketing,1,2517,2,Female,67,3,1,Research Scientist,3,Married,3302,14307,1,Y,No,20,3,4,80,0,6,4,3,3,2,1,1,2022-08-28,,2025-12-31,0,35-44,2-3 years,Q1 Low,13208.0
38,No,Travel_Rarely,1061,Research & Development,7,5,Life Sciences,1,2519,1,Male,86,3,1,Laboratory Technician,4,Single,3572,19423,2,Y,Yes,16,3,2,80,0,7,3,3,2,2,1,2,2023-02-17,,2025-12-31,0,35-44,2-3 years,Q1 Low,21432.0
36,Yes,Travel_Rarely,1404,Research & Development,14,1,Technical Degree,1,2521,4,Female,88,3,2,Manufacturing Director,3,Single,8055,2646,1,Y,No,11,3,3,80,1,9,2,2,5,3,1,2,2020-03-10,2023-08-15,2025-12-31,1,35-44,4-5 years,Q3,19332.0
25,No,Travel_Rarely,105,Sales,5,2,Life Sciences,1,2523,3,Male,86,3,2,Sales Executive,2,Divorced,9641,26284,2,Y,No,17,3,3,80,2,27,1,2,24,19,2,14,2001-10-28,,2025-12-31,0,18-25,11+ years,Q4 High,4820.5
39,No,Travel_Rarely,363,Research & Development,21,4,Medical,1,2525,3,Female,96,3,1,Research Scientist,1,Married,3710,2606,2,Y,No,16,3,3,80,1,10,5,3,7,6,2,6,2018-10-10,,2025-12-31,0,35-44,6-10 years,Q1 Low,6360.0
30,No,Travel_Rarely,1030,Research & Development,8,1,Medical,1,2527,3,Male,44,3,4,Manager,4,Married,16297,12332,3,Y,No,12,3,2,80,0,14,4,3,13,9,3,3,2012-08-19,,2025-12-31,0,26-34,11+ years,Q4 High,15043.384615384615
18,No,Travel_Rarely,152,Research & Development,5,4,Life Sciences,1,2529,3,Female,87,3,3,Research Director,4,Single,11549,12129,0,Y,No,21,3,2,80,0,18,6,1,13,10,4,8,2012-04-02,,2025-12-31,0,18-25,11+ years,Q4 High,10660.615384615385
48,No,Travel_Rarely,118,Research & Development,12,3,Human Resources,1,2531,1,Male,32,3,2,Manufacturing Director,1,Divorced,5512,7617,2,Y,No,11,3,3,80,0,6,1,2,5,2,0,2,2020-09-11,,2025-12-31,0,45+,4-5 years,Q2,13228.8
46,No,Travel_Rarely,364,Research & Development,7,3,Medical,1,2533,3,Female,87,3,4,Manager,1,Married,14479,25022,1,Y,Yes,14,3,4,80,0,5,3,2,3,2,0,1,2022-10-31,,2025-12-31,0,45+,2-3 years,Q4 High,57916.0
37,No,Travel_Frequently,1284,Research & Development,6,2,Life Sciences,1,2535,1,Female,56,3,1,Laboratory Technician,3,Married,4883,14184,2,Y,No,11,3,4,80,3,14,4,3,6,5,2,2,2019-10-06,,2025-12-31,0,35-44,6-10 years,Q1 Low,9766.0
39,No,Travel_Rarely,905,Research & Development,29,2,Technical Degree,1,2537,2,Male,44,3,4,Manager,3,Single,17876,26522,2,Y,No,21,3,1,80,0,16,3,2,11,7,2,8,2014-10-19,,2025-12-31,0,35-44,11+ years,Q4 High,19501.090909090908
47,No,Travel_Rarely,259,Research & Development,5,2,Medical,1,2539,3,Female,89,3,1,Research Scientist,4,Divorced,10299,2455,2,Y,Yes,11,3,4,80,0,36,5,2,31,27,3,14,1994-09-12,,2025-12-31,0,45+,11+ years,Q4 High,3986.7096774193546
39,No,Travel_Frequently,1146,Sales,6,4,Medical,1,2541,3,Male,32,3,2,Sales Executive,4,Divorced,9673,23580,2,Y,Yes,14,3,2,80,0,12,1,3,9,8,1,2,2016-03-03,,2025-12-31,0,35-44,6-10 years,Q4 High,12897.333333333334
45,No,Travel_Rarely,1285,Sales,13,4,Medical,1,2543,3,Male,57,3,2,Sales Executive,3,Divorced,8740,22793,0,Y,Yes,20,3,3,80,2,10,3,3,9,8,3,2,2016-03-26,,2025-12-31,0,45+,6-10 years,Q3,11653.333333333334
34,No,Travel_Rarely,1466,Sales,21,3,Marketing,1,2545,3,Male,76,3,2,Sales Executive,1,Married,4896,14639,4,Y,Yes,13,3,4,80,0,6,2,3,4,2,0,1,2021-05-18,,2025-12-31,0,26-34,4-5 years,Q1 Low,14688.0
49,No,Travel_Rarely,1041,Research & Development,12,4,Life Sciences,1,2547,1,Male,94,3,1,Research Scientist,3,Married,5343,2922,1,Y,No,12,3,3,80,1,15,2,3,9,4,2,7,2016-08-20,,2025-12-31,0,45+,6-10 years,Q2,7124.0
40,Yes,Travel_Rarely,484,Research & Development,9,2,Life Sciences,1,2549,2,Female,82,3,1,Laboratory Technician,4,Single,3582,6057,2,Y,Yes,12,3,2,80,1,6,4,2,2,1,0,1,2023-09-01,2022-12-22,2025-12-31,1,35-44,2-3 years,Q1 Low,21492.0
39,No,Travel_Rarely,1130,Research & Development,29,3,Medical,1,2551,1,Female,49,3,2,Manufacturing Director,4,Divorced,7025,23704,1,Y,Yes,14,3,1,80,2,8,6,4,6,6,1,5,2019-06-18,,2025-12-31,0,35-44,6-10 years,Q3,14050.0
25,Yes,Travel_Rarely,974,Research & Development,6,3,Life Sciences,1,2553,3,Male,40,3,1,Laboratory Technician,4,Married,2857,16638,1,Y,No,14,3,3,80,0,6,2,3,3,1,1,2,2022-12-03,2022-03-18,2025-12-31,1,18-25,2-3 years,Q1 Low,11428.0
40,No,Non-Travel,979,Human Resources,6,4,Medical,1,2555,4,Male,54,3,1,Human Resources,2,Married,5902,18710,2,Y,No,18,3,4,80,0,15,5,4,9,5,0,7,2016-12-16,,2025-12-31,0,35-44,6-10 years,Q2,7869.333333333333
29,No,Travel_Frequently,635,Research & Development,5,2,Life Sciences,1,2557,2,Female,92,2,2,Healthcare Representative,4,Divorced,6865,2122,2,Y,No,13,3,4,80,1,10,3,4,7,4,3,3,2018-12-11,,2025-12-31,0,26-34,6-10 years,Q3,11768.57142857143
31,No,Travel_Rarely,229,Research & Development,11,3,Life Sciences,1,2559,1,Female,33,1,1,Laboratory Technician,4,Married,5223,12417,2,Y,Yes,18,3,4,80,1,9,3,3,5,2,2,2,2020-11-25,,2025-12-31,0,26-34,4-5 years,Q2,12535.2
29,No,Travel_Rarely,1379,Research & Development,4,4,Life Sciences,1,2561,3,Male,83,3,1,Laboratory Technician,3,Married,4841,15613,0,Y,No,25,3,4,80,1,8,3,1,4,2,1,2,2021-05-10,,2025-12-31,0,26-34,4-5 years,Q1 Low,14523.0
27,No,Travel_Rarely,349,Sales,3,3,Medical,1,2563,4,Female,89,4,4,Manager,2,Single,14010,23511,1,Y,No,20,3,4,80,1,13,2,3,6,2,2,3,2019-04-30,,2025-12-31,0,26-34,6-10 years,Q4 High,28020.0
56,No,Travel_Rarely,1013,Research & Development,6,1,Marketing,1,2565,3,Male,57,3,1,Research Scientist,4,Single,3994,10193,1,Y,No,17,4,4,80,1,8,3,2,5,3,2,3,2020-01-07,,2025-12-31,0,45+,4-5 years,Q1 Low,9585.6
49,No,Travel_Rarely,1462,Research & Development,2,3,Life Sciences,1,2567,1,Male,39,2,1,Research Scientist,3,Single,5032,19553,2,Y,No,22,3,1,80,2,15,4,3,10,9,4,2,2015-12-05,,2025-12-31,0,45+,6-10 years,Q2,6038.4
54,No,Travel_Rarely,717,Research & Development,10,3,Medical,1,2569,4,Female,65,3,3,Research Director,1,Married,12854,12787,2,Y,No,25,4,4,80,2,21,6,3,16,12,3,13,2009-09-08,,2025-12-31,0,45+,11+ years,Q4 High,9640.5
26,No,Travel_Rarely,455,Research & Development,11,3,Life Sciences,1,2571,4,Male,62,3,1,Research Scientist,1,Single,5920,15911,0,Y,No,16,3,3,80,0,16,0,4,12,9,2,3,2013-03-24,,2025-12-31,0,26-34,11+ years,Q2,5920.0
38,No,Travel_Rarely,411,Research & Development,13,4,Medical,1,2573,1,Male,88,3,1,Laboratory Technician,3,Single,5627,21062,1,Y,Yes,13,3,4,80,0,17,5,3,13,8,3,4,2012-10-22,,2025-12-31,0,35-44,11+ years,Q2,5194.153846153846
25,No,Non-Travel,131,Research & Development,15,3,Life Sciences,1,2575,4,Male,74,3,2,Healthcare Representative,3,Single,5422,25009,0,Y,No,21,3,1,80,1,3,1,3,1,1,0,1,2024-10-22,,2025-12-31,0,18-25,0-1 years,Q2,65064.0
31,No,Travel_Rarely,937,Research & Development,6,3,Medical,1,2577,3,Female,80,3,2,Manufacturing Director,1,Single,7682,3065,2,Y,No,20,3,4,80,0,11,6,3,8,7,3,2,2017-04-05,,2025-12-31,0,26-34,6-10 years,Q3,11523.0
29,No,Non-Travel,192,Research & Development,19,3,Medical,1,2579,2,Female,75,3,1,Research Scientist,4,Married,5945,19765,4,Y,No,11,3,4,80,0,11,4,3,9,8,3,2,2016-02-13,,2025-12-31,0,26-34,6-10 years,Q2,7926.666666666667
48,No,Non-Travel,990,Research & Development,18,1,Technical Degree,1,2581,3,Male,42,2,1,Research Scientist,4,Married,6619,20058,1,Y,No,22,3,4,80,1,19,0,3,14,6,4,4,2011-01-08,,2025-12-31,0,45+,11+ years,Q3,5673.428571428572
33,No,Travel_Rarely,133,Research & Development,3,2,Life Sciences,1,2583,4,Male,33,3,1,Research Scientist,4,Married,6370,4618,1,Y,No,14,3,4,80,3,18,4,3,15,13,6,4,2010-06-06,,2025-12-31,0,26-34,11+ years,Q2,5096.0
47,No,Travel_Frequently,951,Research & Development,8,4,Marketing,1,2585,3,Male,71,3,1,Laboratory Technician,2,Married,7478,25219,2,Y,No,13,4,2,80,0,18,6,4,18,9,8,7,2007-02-05,,2025-12-31,0,45+,11+ years,Q3,4985.333333333333
42,No,Travel_Rarely,1412,Sales,1,3,Medical,1,2587,1,Male,56,3,2,Sales Executive,3,Single,5314,20121,1,Y,No,14,4,3,80,1,12,2,3,5,3,0,2,2020-08-14,,2025-12-31,0,35-44,4-5 years,Q2,12753.6
58,No,Travel_Rarely,1070,Sales,19,1,Technical Degree,1,2589,4,Male,37,2,2,Sales Executive,1,Divorced,7181,24748,1,Y,No,13,3,2,80,0,8,1,3,6,3,2,3,2019-05-10,,2025-12-31,0,45+,6-10 years,Q3,14362.0
23,No,Travel_Rarely,1467,Research & Development,15,2,Life Sciences,1,2591,1,Female,75,3,4,Manager,2,Single,11714,4096,3,Y,No,15,4,2,80,1,5,0,3,0,0,0,0,2025-12-25,,2025-12-31,0,18-25,0-1 years,Q4 High,140568.0
48,Yes,Travel_Rarely,708,Research & Development,23,3,Life Sciences,1,2593,3,Male,37,3,1,Laboratory Technician,3,Divorced,3489,2951,4,Y,No,16,3,2,80,0,6,6,3,3,2,1,2,2022-05-31,2022-05-08,2025-12-31,1,45+,2-3 years,Q1 Low,13956.0
47,No,Travel_Rarely,607,Research & Development,2,4,Technical Degree,1,2595,3,Male,55,3,1,Research Scientist,4,Married,4682,26935,1,Y,No,14,3,2,80,0,14,6,3,10,4,4,6,2015-10-28,,2025-12-31,0,45+,6-10 years,Q1 Low,5618.4
28,No,Travel_Rarely,412,Research & Development,12,4,Life Sciences,1,2597,1,Male,30,3,1,Laboratory Technician,3,Married,4164,9621,2,Y,No,14,3,3,80,2,11,2,3,9,7,3,3,2016-02-22,,2025-12-31,0,26-34,6-10 years,Q1 Low,5552.0
46,No,Travel_Rarely,1043,Sales,6,2,Life Sciences,1,2599,1,Male,90,1,4,Manager,1,Married,14503,19135,4,Y,No,18,3,4,80,3,17,2,3,10,6,3,3,2015-09-21,,2025-12-31,0,45+,6-10 years,Q4 High,17403.6
40,Yes,Travel_Rarely,1327,Research & Development,1,4,Life Sciences,1,2601,4,Female,68,4,1,Research Scientist,2,Married,7493,19023,1,Y,Yes,11,4,4,80,0,13,2,2,10,4,2,8,2015-11-30,2023-08-04,2025-12-31,1,35-44,6-10 years,Q3,8991.6
35,No,Travel_Rarely,1345,Sales,17,3,Technical Degree,1,2603,2,Male,38,3,2,Sales Executive,3,Married,6114,20249,3,Y,Yes,22,3,1,80,1,6,4,3,2,1,1,1,2023-12-04,,2025-12-31,0,35-44,2-3 years,Q2,36684.0
29,No,Travel_Rarely,131,Research & Development,3,3,Life Sciences,1,2605,3,Male,56,3,2,Healthcare Representative,4,Single,10239,26349,2,Y,No,18,4,1,80,1,19,4,4,16,11,4,4,2009-01-14,,2025-12-31,0,26-34,11+ years,Q4 High,7679.25
30,No,Travel_Rarely,736,Research & Development,11,3,Technical Degree,1,2607,3,Male,99,3,1,Laboratory Technician,4,Divorced,5275,10118,6,Y,No,18,4,2,80,0,12,5,1,7,3,1,6,2018-09-06,,2025-12-31,0,26-34,6-10 years,Q2,9042.857142857143
56,No,Travel_Rarely,719,Sales,5,2,Medical,1,2609,3,Male,49,3,1,Sales Representative,1,Married,6040,25579,1,Y,No,14,3,2,80,0,10,3,3,9,4,2,6,2016-11-30,,2025-12-31,0,45+,6-10 years,Q2,8053.333333333333
37,No,Travel_Rarely,822,Sales,10,4,Life Sciences,1,2611,3,Male,94,3,2,Sales Executive,1,Married,9104,20524,2,Y,No,23,3,1,80,1,18,2,3,13,12,1,4,2012-04-19,,2025-12-31,0,35-44,11+ years,Q4 High,8403.692307692309
44,No,Travel_Rarely,1099,Sales,16,2,Life Sciences,1,2613,2,Male,45,3,2,Sales Executive,1,Single,13237,21122,1,Y,Yes,11,3,2,80,0,27,3,3,25,22,6,21,2000-02-20,,2025-12-31,0,35-44,11+ years,Q4 High,6353.76
30,No,Travel_Frequently,101,Sales,10,2,Life Sciences,1,2615,2,Male,97,2,2,Sales Executive,4,Married,8895,15795,3,Y,Yes,11,3,3,80,0,17,1,3,13,6,4,6,2012-01-20,,2025-12-31,0,26-34,11+ years,Q4 High,8210.76923076923
30,Yes,Travel_Rarely,1110,Research & Development,4,4,Medical,1,2617,4,Male,96,3,1,Laboratory Technician,1,Divorced,2328,8682,1,Y,Yes,19,3,3,80,3,5,1,3,4,3,0,3,2021-02-23,2025-02-03,2025-12-31,1,26-34,4-5 years,Q1 Low,6984.0
47,No,Travel_Rarely,1306,Sales,29,3,Medical,1,2619,3,Male,51,2,2,Sales Executive,1,Single,11908,25166,0,Y,Yes,18,3,3,80,0,31,2,3,28,16,10,7,1997-01-24,,2025-12-31,0,45+,11+ years,Q4 High,5103.428571428572
25,Yes,Travel_Rarely,1182,Research & Development,7,4,Medical,1,2621,2,Male,85,1,1,Research Scientist,3,Divorced,3793,23811,2,Y,Yes,13,3,2,80,0,13,1,2,8,5,0,2,2017-08-24,2022-06-10,2025-12-31,1,18-25,6-10 years,Q1 Low,5689.5
33,No,Travel_Frequently,1412,Sales,5,3,Life Sciences,1,2623,4,Female,86,3,4,Manager,2,Married,13495,26993,1,Y,No,16,4,4,80,2,12,1,4,8,5,2,5,2017-01-27,,2025-12-31,0,26-34,6-10 years,Q4 High,20242.5
37,No,Travel_Rarely,195,Research & Development,8,3,Medical,1,2625,3,Male,83,3,4,Manager,1,Single,17623,3951,2,Y,No,15,3,4,80,0,20,5,3,19,7,5,4,2006-06-19,,2025-12-31,0,35-44,11+ years,Q4 High,11130.315789473685
38,Yes,Travel_Rarely,604,Sales,2,4,Technical Degree,1,2627,1,Male,37,3,4,Manager,2,Single,11863,14587,6,Y,Yes,15,3,2,80,1,9,5,3,3,2,1,1,2022-09-11,2024-11-20,2025-12-31,1,35-44,2-3 years,Q4 High,47452.0
35,Yes,Travel_Rarely,310,Research & Development,5,1,Medical,1,2629,4,Male,36,2,2,Healthcare Representative,2,Single,8243,8019,3,Y,No,16,3,1,80,0,15,2,3,11,5,4,8,2014-09-29,2025-08-28,2025-12-31,1,35-44,11+ years,Q3,8992.363636363636
41,No,Travel_Rarely,882,Research & Development,7,4,Marketing,1,2631,3,Male,30,3,1,Research Scientist,3,Married,4812,18943,1,Y,No,25,3,2,80,2,17,4,1,14,9,3,4,2011-02-28,,2025-12-31,0,35-44,11+ years,Q1 Low,4124.571428571428
43,No,Travel_Rarely,1092,Research & Development,10,2,Life Sciences,1,2633,1,Female,83,3,4,Manager,4,Married,14747,17713,2,Y,No,25,3,1,80,0,12,3,4,8,7,0,6,2017-12-28,,2025-12-31,0,35-44,6-10 years,Q4 High,22120.5
44,Yes,Travel_Rarely,1152,Sales,9,4,Technical Degree,1,2635,2,Male,41,2,2,Sales Executive,1,Single,9639,10975,1,Y,Yes,25,3,3,80,0,21,5,3,14,13,4,7,2011-12-07,2022-06-03,2025-12-31,1,35-44,11+ years,Q4 High,8262.0
28,No,Non-Travel,1326,Research & Development,12,2,Life Sciences,1,2637,3,Female,43,3,4,Manager,2,Single,17612,5771,2,Y,No,16,3,1,80,0,28,1,2,24,22,6,18,2001-02-05,,2025-12-31,0,26-34,11+ years,Q4 High,8806.0
34,No,Travel_Rarely,211,Research & Development,8,3,Life Sciences,1,2639,3,Male,48,3,4,Manager,4,Divorced,12386,8958,4,Y,No,13,3,3,80,1,7,1,4,2,2,0,1,2023-01-11,,2025-12-31,0,26-34,2-3 years,Q4 High,74316.0
48,No,Travel_Rarely,1488,Research & Development,18,4,Technical Degree,1,2641,2,Male,48,2,2,Manufacturing Director,4,Single,6493,14814,4,Y,Yes,16,3,2,80,1,8,4,3,4,1,0,2,2021-07-21,,2025-12-31,0,45+,4-5 years,Q2,19479.0
45,No,Travel_Frequently,1246,Research & Development,14,3,Human Resources,1,2643,2,Female,57,3,4,Manager,3,Single,13952,8647,2,Y,No,17,3,4,80,0,4,2,3,1,1,0,0,2024-11-25,,2025-12-31,0,45+,0-1 years,Q4 High,167424.0
24,Yes,Travel_Rarely,402,Sales,11,4,Medical,1,2645,2,Male,44,3,1,Sales Representative,4,Married,3893,15495,3,Y,Yes,13,3,1,80,0,8,5,3,3,2,0,2,2022-10-31,2021-06-16,2025-12-31,1,18-25,2-3 years,Q1 Low,15572.0
40,No,Travel_Frequently,796,Research & Development,20,4,Life Sciences,1,2647,3,Male,92,3,1,Research Scientist,1,Single,4676,26794,1,Y,No,17,3,3,80,0,9,4,2,7,6,1,3,2018-05-09,,2025-12-31,0,35-44,6-10 years,Q1 Low,8016.0
19,Yes,Travel_Rarely,960,Human Resources,20,4,Life Sciences,1,2649,1,Male,52,2,1,Human Resources,4,Single,3452,10079,0,Y,No,17,3,1,80,3,10,2,3,6,5,1,2,2019-04-28,2024-05-18,2025-12-31,1,18-25,6-10 years,Q1 Low,6904.0
37,No,Travel_Frequently,354,Research & Development,9,4,Medical,1,2651,1,Female,72,3,1,Laboratory Technician,4,Divorced,3889,20560,1,Y,Yes,21,3,1,80,0,7,5,2,5,3,1,1,2020-07-01,,2025-12-31,0,35-44,4-5 years,Q1 Low,9333.6
54,No,Travel_Rarely,1352,Research & Development,6,3,Technical Degree,1,2653,3,Male,39,3,1,Research Scientist,3,Divorced,8211,15976,1,Y,No,13,4,4,80,1,25,3,3,19,12,3,5,2006-05-04,,2025-12-31,0,45+,11+ years,Q3,5185.894736842105
28,No,Travel_Frequently,1464,Sales,10,2,Life Sciences,1,2655,3,Female,65,3,1,Sales Representative,3,Married,7080,17679,3,Y,No,17,3,3,80,1,22,1,3,19,10,8,8,2006-11-27,,2025-12-31,0,26-34,11+ years,Q3,4471.578947368421
29,No,Travel_Frequently,1026,Sales,8,1,Marketing,1,2657,3,Male,92,2,4,Manager,1,Divorced,17993,14891,1,Y,No,15,3,1,80,1,24,2,3,22,12,5,15,2003-11-04,,2025-12-31,0,26-34,11+ years,Q4 High,9814.363636363636
44,No,Travel_Rarely,441,Research & Development,6,2,Life Sciences,1,2659,2,Female,78,3,1,Research Scientist,3,Married,4916,23034,2,Y,No,12,3,3,80,1,11,2,3,9,8,2,3,2016-05-25,,2025-12-31,0,35-44,6-10 years,Q1 Low,6554.666666666667
